FP2-F4,GSR
221,4
221,2
221,4
221,0
221,5
221,4
221,0
221,0
221,2
221,2
221,3
221,3
221,1
221,1
221,0
221,2
221,4
221,3
221,2
221,4
221,0
221,1
221,1
221,5
221,0
221,2
221,3
221,3
221,0
221,4
221,3
221,2
221,1
221,0
221,0
221,3
221,5
221,1
221,1
221,1
221,2
221,2
221,3
221,3
221,1
221,3
221,3
221,2
221,4
221,4
221,5
220,0
220,4
220,5
220,0
220,5
220,0
220,5
220,0
220,3
220,0
220,1
220,2
220,3
220,1
220,4
220,1
220,4
220,0
220,4
220,2
220,1
220,3
220,1
220,1
220,4
220,1
220,0
220,1
220,4
220,0
220,4
220,2
220,4
220,2
220,1
220,2
220,3
220,2
220,5
220,5
220,1
220,4
220,1
220,2
220,1
220,5
220,4
220,3
220,4
220,3
220,3
220,0
220,1
220,0
220,5
220,5
220,5
220,0
220,4
220,2
220,5
220,5
220,0
220,5
220,1
219,4
219,5
219,1
219,3
219,3
219,3
219,1
219,4
219,0
219,2
219,2
219,2
219,0
219,3
219,1
219,4
219,4
219,4
219,3
219,2
219,1
219,3
219,0
219,2
219,1
219,3
219,0
219,1
219,5
219,0
219,3
219,2
219,1
219,2
219,5
219,0
219,5
219,1
219,2
219,3
219,2
219,0
219,2
219,5
219,4
219,1
219,0
219,5
219,0
219,4
219,2
219,0
219,2
219,4
219,2
219,5
219,2
219,1
219,0
219,5
219,1
219,4
219,2
219,4
219,3
219,4
219,5
218,5
218,2
218,5
218,4
218,4
218,0
218,4
218,5
218,4
218,2
218,5
218,0
218,5
218,4
218,3
218,1
218,5
218,1
218,4
218,2
218,4
218,1
218,4
218,4
218,3
218,2
218,0
218,2
218,2
218,5
218,3
218,2
218,2
218,1
218,0
218,4
218,1
218,5
218,5
218,5
218,4
218,5
218,5
218,5
218,4
218,1
218,3
218,2
218,1
218,4
218,3
218,0
217,4
217,1
217,4
217,4
217,1
217,5
217,1
217,0
217,2
217,1
217,2
217,5
217,2
217,4
217,1
217,1
217,0
217,1
217,3
217,2
217,2
217,0
217,0
217,3
217,4
217,2
217,5
217,4
217,3
217,5
217,4
217,2
217,0
217,1
217,4
217,0
217,4
217,0
217,4
217,0
217,4
217,0
217,3
217,0
217,3
217,3
217,1
217,4
217,5
217,5
217,5
217,0
217,3
217,1
217,3
217,3
217,0
217,4
217,4
217,2
217,5
217,1
217,0
217,1
217,3
217,0
217,3
217,1
217,4
217,1
217,2
217,3
217,5
217,0
217,3
217,1
217,2
217,4
217,3
217,2
217,4
217,3
217,2
217,3
217,1
217,3
217,2
217,1
217,1
217,0
217,4
217,3
216,1
216,2
216,2
216,0
216,4
216,1
216,1
216,3
216,5
216,2
216,2
216,0
216,5
216,3
216,0
216,0
216,5
216,5
216,5
216,5
216,5
216,2
216,0
216,4
216,4
216,2
216,1
216,3
216,4
216,5
216,1
216,3
216,1
216,4
216,1
216,4
216,2
216,2
216,2
216,4
216,3
216,4
216,5
216,0
216,2
216,0
216,0
216,0
216,1
216,4
216,3
216,3
216,0
216,1
216,4
216,0
216,5
216,1
216,3
216,1
216,5
216,1
216,0
216,2
216,2
216,5
216,2
216,4
216,0
216,5
216,3
216,5
216,2
216,3
216,1
216,3
216,2
216,3
215,4
215,1
215,5
215,5
215,4
215,3
215,5
215,4
215,4
215,1
215,5
215,3
215,2
215,0
215,4
215,2
215,0
215,4
215,0
215,3
215,5
215,2
215,4
215,5
215,1
215,4
215,5
215,0
215,1
215,2
215,2
215,0
215,5
215,3
215,3
215,4
215,5
215,5
215,4
215,3
215,5
215,4
215,1
215,2
215,1
215,2
215,3
215,5
215,2
215,5
215,2
215,0
215,3
215,1
215,4
215,0
215,3
215,5
215,1
215,4
215,4
215,3
215,3
215,5
215,1
215,3
215,3
215,5
215,4
215,4
215,0
215,5
215,0
215,1
215,5
215,1
215,0
215,4
215,5
215,0
215,3
215,0
215,1
215,5
215,5
215,3
215,5
215,0
215,2
215,0
215,3
215,2
215,0
215,5
215,3
215,2
215,0
215,0
215,5
215,5
215,3
214,3
214,2
214,2
214,2
214,1
214,5
214,2
214,4
214,4
214,4
214,3
214,5
214,5
214,4
214,4
214,1
214,3
214,4
214,4
214,5
214,0
214,4
214,4
214,5
214,1
214,3
214,0
214,2
214,5
214,4
214,3
214,2
214,0
214,5
214,4
214,4
214,3
214,0
214,1
214,2
214,5
214,3
214,2
214,1
214,3
214,0
214,0
214,5
214,5
214,1
214,0
214,1
214,5
214,2
214,3
214,5
214,1
214,1
214,2
214,5
214,3
214,0
214,2
214,1
214,3
214,2
214,4
214,0
214,5
214,3
214,0
214,4
214,2
214,0
214,0
214,2
214,5
214,1
214,5
214,3
214,1
214,0
214,0
214,4
213,3
213,0
213,3
213,5
213,3
213,0
213,1
213,4
213,5
213,0
213,4
213,1
213,0
213,3
213,0
213,0
213,4
213,3
213,1
213,2
213,2
213,3
213,3
213,1
213,1
213,1
213,5
213,2
213,4
213,3
213,3
213,5
213,1
213,0
213,2
213,4
213,1
213,1
213,4
213,1
213,2
213,2
213,1
213,0
213,5
213,2
213,1
213,1
213,4
213,2
213,4
213,2
213,4
213,0
213,5
213,2
213,5
213,1
213,3
213,2
213,5
213,5
213,4
213,0
213,5
213,4
213,5
213,4
213,4
213,3
213,1
213,1
213,1
213,5
212,0
212,4
212,0
212,1
212,3
212,1
212,4
212,5
212,2
212,4
212,3
212,3
212,3
212,2
212,5
212,3
212,3
212,2
212,4
212,1
212,3
212,1
212,1
212,0
212,4
212,3
212,4
212,2
212,0
212,5
212,2
212,4
212,0
212,0
212,0
212,2
212,1
212,3
212,5
212,0
212,5
212,3
212,0
212,1
212,5
212,4
212,1
212,4
212,2
212,0
212,0
212,1
212,1
212,1
212,4
212,5
212,0
212,5
212,3
212,3
212,3
212,3
212,4
212,2
212,1
212,4
212,5
212,3
212,3
212,0
212,1
212,4
212,1
212,5
212,3
212,1
212,5
212,3
212,0
212,0
212,5
212,3
212,1
212,4
212,3
212,0
212,5
212,2
212,5
211,3
211,3
211,4
211,3
211,3
211,5
211,0
211,4
211,3
211,5
211,1
211,5
211,5
211,2
211,2
211,0
211,4
211,3
211,5
211,2
211,5
211,5
211,5
211,3
211,3
211,1
211,5
211,2
211,2
211,1
211,5
211,4
211,2
211,5
211,4
211,1
211,0
211,5
211,2
211,3
211,5
211,2
211,2
211,3
211,1
211,1
211,4
211,0
211,3
211,0
211,2
211,5
211,5
211,4
211,3
211,2
211,0
211,2
211,2
211,5
211,3
211,0
211,1
211,4
211,4
211,4
211,2
211,5
211,0
211,0
211,5
211,1
211,2
211,5
211,3
211,1
211,5
211,1
211,3
211,0
211,0
211,0
211,3
211,4
211,4
211,1
211,3
210,0
210,1
210,2
210,0
210,5
210,0
210,0
210,3
210,5
210,1
210,1
210,5
210,5
210,3
210,2
210,4
210,5
210,3
210,3
210,0
210,4
210,5
210,0
210,5
210,0
210,0
210,0
210,0
210,0
210,1
210,4
210,1
210,5
210,2
210,5
210,3
210,5
210,0
210,5
210,4
210,3
210,3
210,4
210,5
210,2
210,0
210,4
210,1
210,3
210,4
210,1
210,4
210,3
210,1
210,0
210,2
210,4
210,5
210,4
210,4
210,1
210,3
210,4
210,5
210,0
210,3
210,4
210,0
210,2
210,4
210,4
210,0
210,5
210,0
210,5
210,3
210,2
210,1
210,3
210,1
210,2
210,0
210,3
210,5
210,1
210,5
210,0
210,0
209,3
209,2
209,1
209,1
209,5
209,4
209,2
209,5
209,4
209,4
209,0
209,4
209,1
209,5
209,3
209,4
209,3
209,2
209,3
209,3
209,5
209,1
209,4
209,0
209,2
209,5
209,2
209,2
209,3
209,3
209,5
209,2
209,2
209,1
209,2
209,2
209,2
209,1
209,5
209,2
209,2
209,5
209,1
209,1
209,5
209,4
209,4
209,3
209,2
209,5
209,3
209,0
209,3
209,1
209,4
209,2
209,0
209,4
209,1
209,5
209,3
209,5
209,3
209,5
209,4
209,1
209,2
209,3
209,5
209,1
209,0
209,5
209,5
209,0
209,0
209,3
209,3
208,1
208,5
208,1
208,0
208,0
208,4
208,5
208,5
208,0
208,2
208,3
208,3
208,1
208,5
208,2
208,2
208,0
208,3
208,1
208,0
208,3
208,0
208,4
208,5
208,2
208,0
208,3
208,2
208,1
208,0
208,4
208,0
208,5
208,5
208,0
208,4
208,4
208,3
208,4
208,0
208,1
208,5
208,4
208,1
208,0
208,0
208,1
208,2
208,0
208,3
208,3
208,4
208,4
208,0
208,2
208,3
208,4
208,0
208,0
208,0
208,3
208,2
208,2
208,5
208,1
208,0
208,0
208,5
208,3
208,1
208,2
208,5
208,4
208,4
208,5
208,5
208,4
208,1
208,1
208,5
208,2
208,0
208,2
208,2
208,3
208,1
208,1
208,0
208,1
207,4
207,0
207,5
207,2
207,2
207,2
207,5
207,1
207,1
207,1
207,4
207,4
207,1
207,0
207,1
207,0
207,2
207,2
207,3
207,2
207,2
207,4
207,2
207,5
207,2
207,1
207,5
207,1
207,2
207,4
207,0
207,0
207,4
207,5
207,3
207,1
207,5
207,1
207,0
207,2
207,3
207,4
207,5
207,1
207,2
207,3
207,4
207,1
207,4
207,3
207,2
207,4
207,1
207,3
207,1
207,1
207,2
207,5
207,1
207,0
207,4
207,2
207,1
207,5
207,1
207,2
207,5
207,4
207,5
207,5
207,5
207,3
207,1
207,2
207,3
207,4
207,0
207,4
207,1
207,4
207,4
207,0
207,2
207,5
207,2
207,1
207,3
207,3
207,5
207,0
207,4
207,3
207,2
207,5
207,1
207,4
207,1
207,4
207,2
207,1
207,0
206,3
206,4
206,1
206,1
206,1
206,3
206,5
206,3
206,0
206,5
206,2
206,1
206,5
206,1
206,3
206,0
206,4
206,3
206,5
206,2
206,3
206,2
206,1
206,0
206,5
206,5
206,0
206,2
206,5
206,4
206,1
206,5
206,5
206,5
206,2
206,3
206,1
206,2
206,3
206,1
206,5
206,3
206,2
206,1
206,4
206,4
206,1
206,3
206,0
206,1
206,3
206,3
206,4
206,3
206,2
206,5
206,3
206,3
206,1
206,4
206,0
206,2
206,5
206,1
206,4
206,4
206,5
206,2
206,0
206,1
206,0
206,2
206,2
206,2
206,1
206,4
206,4
206,3
206,4
206,2
206,2
205,4
205,5
205,1
205,5
205,4
205,2
205,2
205,2
205,4
205,5
205,4
205,4
205,1
205,1
205,2
205,3
205,3
205,4
205,2
205,5
205,1
205,5
205,4
205,1
205,0
205,1
205,3
205,0
205,0
205,2
205,1
205,1
205,1
205,5
205,5
205,3
205,1
205,1
205,0
205,2
205,1
205,2
205,0
205,5
205,2
205,0
205,1
205,5
205,1
205,0
205,1
205,1
205,4
205,0
205,5
205,2
205,3
205,0
205,3
205,4
205,4
205,2
205,0
205,2
205,2
205,5
205,4
205,5
205,2
205,4
205,1
205,0
205,3
205,2
205,0
205,4
205,4
205,4
205,5
205,5
205,4
205,0
205,1
205,0
205,1
205,1
205,2
205,2
205,4
205,3
205,2
205,5
205,2
205,5
205,1
205,3
205,2
205,2
205,1
205,0
205,3
205,1
205,1
205,1
205,5
204,1
204,2
204,5
204,4
204,2
204,0
204,4
204,5
204,3
204,0
204,3
204,2
204,0
204,5
204,4
204,1
204,4
204,2
204,0
204,3
204,1
204,2
204,2
204,0
204,2
204,3
204,5
204,4
204,4
204,2
204,0
204,3
204,3
204,0
204,2
204,0
204,1
204,0
204,2
204,3
204,1
204,3
204,5
204,5
204,1
204,1
204,5
204,0
204,1
204,5
204,1
204,5
204,3
204,4
204,1
204,2
204,0
204,4
204,2
204,2
204,0
204,3
204,2
204,3
204,0
204,4
204,4
204,4
204,4
204,4
204,4
204,5
204,5
204,5
204,2
204,3
204,3
204,4
204,2
204,1
204,2
204,1
204,1
204,2
204,1
204,1
204,0
204,2
204,4
204,2
204,1
203,2
203,1
203,4
203,0
203,0
203,2
203,1
203,5
203,1
203,0
203,4
203,5
203,1
203,3
203,0
203,3
203,2
203,3
203,0
203,3
203,5
203,1
203,3
203,4
203,0
203,3
203,2
203,5
203,3
203,1
203,5
203,0
203,2
203,3
203,4
203,1
203,4
203,0
203,1
203,4
203,3
203,2
203,2
203,1
203,0
203,5
203,3
203,0
203,2
203,3
203,2
203,2
203,4
203,4
203,1
203,4
203,4
203,0
203,3
203,0
203,3
203,2
203,1
203,3
203,0
203,3
203,3
203,2
203,4
203,5
203,5
203,1
203,1
203,1
203,0
203,4
203,3
203,4
203,0
203,3
203,5
203,2
203,0
203,3
203,3
203,1
203,3
203,3
203,5
203,2
203,4
203,0
203,4
203,0
203,1
203,5
203,3
203,2
203,1
203,4
203,0
203,4
203,2
203,1
203,2
203,0
203,0
203,2
203,3
202,4
202,2
202,5
202,1
202,4
202,1
202,5
202,5
202,1
202,0
202,1
202,1
202,3
202,2
202,3
202,3
202,4
202,4
202,4
202,0
202,2
202,1
202,2
202,1
202,3
202,1
202,5
202,2
202,4
202,4
202,4
202,3
202,4
202,3
202,4
202,2
202,0
202,2
202,4
202,5
202,1
202,5
202,1
202,5
202,4
202,3
202,3
202,4
202,2
202,5
202,5
202,5
202,0
202,5
202,1
202,1
202,1
202,1
202,3
202,5
202,5
202,2
202,0
202,5
202,4
202,3
202,4
202,0
202,0
202,5
202,1
202,3
202,5
202,3
202,1
202,0
202,5
202,1
202,2
202,4
202,3
202,2
202,0
202,0
202,2
202,1
202,3
202,2
202,2
202,0
202,3
202,4
202,5
202,0
202,5
202,5
202,2
202,4
202,2
202,5
202,3
202,1
202,3
202,0
202,1
202,5
202,4
202,1
202,4
202,5
202,4
201,2
201,2
201,3
201,1
201,2
201,2
201,0
201,3
201,1
201,5
201,5
201,5
201,1
201,0
201,1
201,1
201,5
201,5
201,5
201,2
201,1
201,5
201,0
201,3
201,0
201,3
201,5
201,5
201,5
201,2
201,2
201,0
201,5
201,3
201,2
201,5
201,1
201,5
201,5
201,1
201,5
201,5
201,4
201,1
201,1
201,4
201,1
201,3
201,0
201,1
201,4
201,0
201,4
201,0
201,0
201,4
201,2
201,3
201,0
201,1
201,1
201,5
201,1
201,3
201,5
201,2
201,5
201,3
201,5
201,3
201,1
201,4
201,5
201,4
201,5
201,1
201,3
201,2
201,4
201,3
201,5
201,3
201,3
201,2
201,5
201,3
201,4
201,2
201,4
201,0
201,1
201,5
201,2
201,5
201,0
201,2
201,5
201,2
201,0
201,2
201,4
201,1
201,5
201,0
201,3
201,4
201,0
201,5
201,0
201,4
201,5
201,1
201,3
201,4
201,2
201,1
201,5
201,5
201,2
201,0
201,1
201,2
201,0
201,2
201,0
200,1
200,4
200,2
200,3
200,1
200,3
200,0
200,5
200,5
200,0
200,5
200,2
200,1
200,5
200,3
200,0
200,3
200,2
200,5
200,1
200,2
200,3
200,5
200,4
200,0
200,3
200,1
200,3
200,3
200,2
200,0
200,3
200,0
200,3
200,2
200,0
200,3
200,3
200,0
200,5
200,0
200,3
200,3
200,5
200,4
200,1
200,3
200,4
200,4
200,1
200,0
200,0
200,2
200,0
200,5
200,1
200,4
200,5
200,1
200,5
200,3
200,1
200,1
200,0
200,0
200,0
200,3
200,3
200,1
200,3
200,5
200,2
200,3
200,5
200,2
200,2
200,3
200,0
200,2
200,5
200,5
200,1
200,1
200,2
200,2
200,4
200,2
200,2
200,5
200,1
200,2
200,4
200,4
200,4
200,2
200,0
200,0
200,1
200,3
200,3
200,4
200,1
200,3
200,3
200,5
200,5
200,4
200,4
200,2
200,1
200,2
200,0
200,4
200,3
200,5
200,3
200,4
200,1
200,2
200,4
200,1
200,3
200,5
200,2
199,2
199,3
199,3
199,0
199,3
199,0
199,1
199,0
199,1
199,3
199,2
199,0
199,4
199,1
199,5
199,3
199,5
199,3
199,5
199,0
199,1
199,1
199,2
199,5
199,2
199,4
199,2
199,2
199,1
199,0
199,3
199,2
199,1
199,1
199,5
199,1
199,1
199,0
199,5
199,0
199,2
199,3
199,1
199,3
199,2
199,4
199,4
199,3
199,3
199,1
199,0
199,3
199,5
199,4
199,5
199,3
199,0
199,0
199,4
199,1
199,1
199,0
199,2
199,3
199,3
199,3
199,2
199,4
199,2
199,4
199,2
199,5
199,0
199,0
199,3
199,5
199,1
199,5
199,2
199,2
199,3
199,0
199,1
199,5
199,5
199,2
199,0
199,1
199,4
199,2
199,0
199,4
199,2
199,4
199,2
199,3
199,0
199,2
199,0
199,4
198,3
198,3
198,1
198,1
198,2
198,1
198,1
198,1
198,4
198,1
198,2
198,2
198,5
198,2
198,1
198,4
198,3
198,5
198,2
198,0
198,0
198,4
198,3
198,2
198,0
198,2
198,2
198,2
198,2
198,3
198,1
198,2
198,2
198,0
198,0
198,1
198,3
198,2
198,1
198,4
198,4
198,1
198,4
198,1
198,2
198,2
198,0
198,1
198,0
198,5
198,3
198,4
198,3
198,3
198,5
198,4
198,5
198,4
198,5
198,2
198,1
198,2
198,0
198,4
198,2
198,5
198,0
198,5
198,1
198,4
198,4
198,2
198,2
198,0
198,4
198,3
198,5
198,5
198,0
198,1
198,1
198,2
198,3
198,1
198,3
198,4
198,2
198,0
198,4
198,2
198,0
198,3
198,4
198,0
198,2
198,3
198,5
198,3
198,5
198,5
198,5
198,4
198,3
198,5
198,2
198,4
198,1
198,1
198,2
198,4
198,5
198,4
198,0
198,3
198,1
198,5
198,5
198,5
198,4
198,2
198,5
198,5
198,1
198,3
198,5
198,2
197,1
197,0
197,0
197,3
197,4
197,3
197,3
197,5
197,2
197,5
197,5
197,2
197,0
197,0
197,0
197,5
197,5
197,2
197,0
197,3
197,3
197,0
197,4
197,0
197,1
197,1
197,1
197,2
197,0
197,2
197,5
197,5
197,4
197,1
197,1
197,3
197,1
197,2
197,4
197,5
197,0
197,5
197,3
197,3
197,3
197,5
197,5
197,1
197,0
197,2
197,0
197,4
197,3
197,0
197,0
197,5
197,1
197,2
197,4
197,5
197,4
197,5
197,3
197,4
197,1
197,3
197,1
197,3
197,1
197,5
197,2
197,2
197,3
197,2
197,0
197,1
197,2
197,1
197,4
197,1
197,1
197,0
197,3
197,3
197,4
197,2
197,3
197,2
197,2
197,1
197,4
197,1
197,1
197,4
197,1
197,4
197,1
197,5
197,1
197,3
197,5
197,4
197,4
197,4
197,3
197,5
197,1
197,1
197,1
197,5
197,0
197,5
197,5
197,5
197,4
197,4
197,3
197,0
197,0
196,5
196,1
196,0
196,4
196,3
196,2
196,0
196,1
196,4
196,0
196,3
196,3
196,5
196,0
196,5
196,0
196,0
196,4
196,4
196,0
196,0
196,4
196,2
196,0
196,3
196,4
196,4
196,2
196,3
196,0
196,1
196,4
196,5
196,2
196,1
196,4
196,5
196,1
196,4
196,5
196,2
196,0
196,1
196,0
196,4
196,5
196,5
196,2
196,0
196,4
196,3
196,2
196,5
196,3
196,0
196,2
196,4
196,1
196,2
196,3
196,2
196,3
196,1
196,1
196,3
196,3
196,1
196,3
196,1
196,3
196,5
196,5
196,5
196,0
196,0
196,0
196,0
196,3
196,1
196,1
196,5
196,1
196,0
196,3
196,0
196,2
196,5
196,4
196,5
196,3
196,3
196,5
196,5
196,2
196,2
196,0
196,1
196,0
196,1
196,5
196,1
196,1
196,4
196,4
196,2
196,1
196,3
196,0
196,1
196,4
196,3
196,4
196,1
196,2
196,5
196,1
196,4
196,1
196,4
196,1
196,1
196,1
196,4
196,5
196,0
196,0
196,3
196,5
195,4
195,3
195,3
195,4
195,2
195,2
195,4
195,0
195,4
195,0
195,1
195,3
195,3
195,0
195,2
195,2
195,3
195,3
195,5
195,3
195,5
195,2
195,2
195,4
195,3
195,2
195,0
195,5
195,2
195,2
195,1
195,2
195,2
195,0
195,1
195,5
195,2
195,2
195,5
195,4
195,1
195,2
195,5
195,4
195,0
195,3
195,2
195,2
195,1
195,1
195,4
195,1
195,5
195,2
195,0
195,2
195,2
195,5
195,3
195,0
195,0
195,1
195,4
195,2
195,1
195,1
195,5
195,3
195,2
195,0
195,4
195,0
195,5
195,2
195,3
195,2
195,1
195,4
195,4
195,0
195,5
195,3
195,4
195,0
195,0
195,4
195,5
195,1
195,0
195,5
195,2
195,0
195,2
195,3
195,4
195,5
195,5
195,3
195,1
195,4
195,3
195,2
195,4
195,2
195,3
195,0
195,2
195,5
195,5
195,3
194,5
194,5
194,2
194,5
194,5
194,2
194,4
194,5
194,4
194,5
194,2
194,4
194,4
194,0
194,1
194,3
194,4
194,0
194,5
194,2
194,1
194,4
194,2
194,2
194,5
194,0
194,4
194,5
194,3
194,5
194,3
194,3
194,5
194,2
194,4
194,1
194,3
194,4
194,4
194,3
194,4
194,0
194,5
194,2
194,1
194,5
194,3
194,1
194,2
194,0
194,2
194,5
194,0
194,4
194,1
194,0
194,4
194,1
194,4
194,3
194,1
194,0
194,1
194,4
194,5
194,1
194,4
194,1
194,0
194,1
194,2
194,0
194,0
194,2
194,3
194,3
194,1
194,1
194,2
194,2
194,1
194,2
194,0
194,3
194,4
194,2
194,2
194,0
194,3
194,0
194,0
194,2
194,1
194,2
194,3
194,4
194,5
194,1
194,2
194,1
194,4
194,4
194,1
194,5
194,0
194,1
194,0
194,4
193,5
193,2
193,5
193,0
193,3
193,4
193,5
193,3
193,5
193,3
193,4
193,2
193,4
193,0
193,0
193,5
193,1
193,5
193,4
193,5
193,5
193,1
193,0
193,1
193,2
193,3
193,3
193,4
193,5
193,3
193,0
193,4
193,3
193,0
193,0
193,3
193,1
193,4
193,2
193,0
193,4
193,0
193,0
193,5
193,4
193,1
193,3
193,1
193,1
193,0
193,5
193,3
193,1
193,0
193,5
193,1
193,2
193,5
193,2
193,3
193,4
193,2
193,2
193,1
193,1
193,1
193,1
193,3
193,1
193,5
193,5
193,4
193,4
193,1
193,0
193,5
193,4
193,5
193,3
193,4
193,5
193,4
193,3
193,4
193,1
193,3
193,0
193,4
193,2
193,4
193,5
193,2
193,2
193,0
193,0
193,5
193,1
193,5
193,3
193,2
193,4
193,3
193,3
193,4
193,3
193,3
193,4
193,4
193,1
193,1
193,5
193,3
193,3
193,4
193,3
193,4
193,0
193,1
193,2
193,5
193,4
193,0
193,1
193,5
193,5
193,2
193,2
193,2
193,3
193,5
193,2
193,5
193,3
193,4
193,3
193,3
193,0
193,4
193,1
193,2
193,5
193,0
193,2
193,0
193,1
193,1
193,2
192,4
192,0
192,3
192,5
192,3
192,2
192,3
192,5
192,1
192,5
192,5
192,4
192,4
192,0
192,0
192,2
192,0
192,0
192,1
192,4
192,3
192,4
192,5
192,0
192,0
192,3
192,2
192,3
192,5
192,0
192,4
192,0
192,5
192,4
192,4
192,0
192,2
192,3
192,0
192,1
192,3
192,3
192,0
192,2
192,5
192,5
192,5
192,0
192,1
192,3
192,4
192,1
192,0
192,4
192,1
192,3
192,5
192,1
192,3
192,2
192,3
192,5
192,1
192,2
192,1
192,1
192,5
192,2
192,3
192,4
192,3
192,5
192,5
192,1
192,5
192,1
192,4
192,1
192,5
192,0
192,4
192,5
192,2
192,0
192,3
192,1
192,4
192,4
192,2
192,0
192,1
192,0
192,0
192,1
192,4
192,3
192,4
192,4
192,0
192,2
192,2
192,2
192,0
192,0
192,5
192,4
192,0
192,4
192,1
192,2
192,5
192,1
192,3
192,4
192,3
192,0
192,0
192,4
192,4
192,5
192,4
192,0
192,3
192,1
192,5
192,1
192,0
192,2
192,1
192,4
192,5
191,1
191,2
191,1
191,4
191,1
191,5
191,2
191,3
191,0
191,0
191,3
191,0
191,5
191,4
191,0
191,5
191,2
191,5
191,0
191,3
191,4
191,3
191,3
191,5
191,5
191,3
191,4
191,1
191,5
191,1
191,3
191,0
191,4
191,0
191,2
191,2
191,0
191,2
191,1
191,2
191,5
191,4
191,1
191,1
191,5
191,2
191,5
191,5
191,2
191,1
191,3
191,3
191,4
191,3
191,4
191,4
191,0
191,4
191,3
191,3
191,5
191,2
191,2
191,1
191,4
191,3
191,2
191,0
191,2
191,4
191,4
191,5
191,5
191,4
191,4
191,0
191,0
191,0
191,2
191,3
191,4
191,3
191,1
191,0
191,1
191,1
191,0
191,0
191,0
191,5
191,2
191,3
191,1
191,5
191,2
191,3
191,0
191,3
191,5
191,2
191,0
191,3
191,1
191,5
191,1
191,5
191,5
191,5
191,3
191,2
191,3
191,2
191,4
191,4
191,0
191,0
191,2
191,0
191,5
191,2
191,4
191,0
191,4
191,3
191,1
191,0
191,1
191,5
190,1
190,5
190,2
190,5
190,0
190,0
190,4
190,0
190,5
190,2
190,0
190,5
190,4
190,2
190,2
190,0
190,5
190,2
190,0
190,2
190,3
190,0
190,5
190,1
190,3
190,2
190,0
190,3
190,2
190,5
190,4
190,3
190,4
190,3
190,0
190,0
190,2
190,4
190,4
190,4
190,1
190,4
190,3
190,4
190,2
190,4
190,3
190,5
190,2
190,4
190,1
190,1
190,0
190,4
190,0
190,3
190,4
190,5
190,1
190,2
190,5
190,0
190,5
190,5
190,1
190,3
190,1
190,1
190,1
190,0
190,3
190,0
190,4
190,3
190,2
190,1
190,0
190,0
190,1
190,3
190,3
190,0
190,3
190,2
190,0
190,4
190,0
190,5
190,3
190,1
190,2
190,4
190,0
190,4
190,2
190,4
190,3
190,3
190,2
190,1
190,5
190,1
190,2
190,5
190,4
190,3
190,0
190,4
190,0
190,1
190,0
190,0
190,1
190,5
190,2
190,3
190,5
190,5
190,2
190,1
190,1
190,2
190,3
190,3
190,0
189,2
189,2
189,2
189,4
189,0
189,3
189,4
189,4
189,3
189,2
189,2
189,4
189,4
189,5
189,1
189,4
189,5
189,3
189,0
189,1
189,1
189,0
189,0
189,3
189,3
189,0
189,5
189,1
189,0
189,1
189,4
189,4
189,0
189,1
189,0
189,2
189,3
189,4
189,5
189,1
189,2
189,3
189,2
189,0
189,1
189,2
189,5
189,2
189,3
189,0
189,1
189,1
189,1
189,5
189,1
189,4
189,5
189,3
189,5
189,4
189,3
189,1
189,2
189,2
189,1
189,5
189,5
189,1
189,4
189,5
189,4
189,5
189,0
189,4
189,1
189,1
189,5
189,0
189,2
189,0
189,2
189,2
189,1
189,5
189,3
189,5
189,4
189,0
189,3
189,3
189,2
189,0
189,1
189,0
189,4
189,4
189,5
189,4
189,4
189,4
189,5
189,1
189,2
189,0
189,3
189,0
189,4
189,4
189,0
189,3
189,1
189,4
189,4
189,5
189,4
189,2
189,3
189,5
189,1
189,5
189,2
189,3
189,1
189,2
189,4
189,4
189,3
189,4
189,0
189,1
188,5
188,5
188,0
188,0
188,1
188,3
188,0
188,2
188,4
188,4
188,2
188,5
188,1
188,0
188,3
188,1
188,3
188,5
188,1
188,2
188,4
188,0
188,3
188,0
188,1
188,5
188,4
188,2
188,5
188,0
188,2
188,5
188,5
188,2
188,1
188,0
188,5
188,1
188,1
188,3
188,4
188,0
188,4
188,2
188,5
188,1
188,4
188,5
188,1
188,2
188,0
188,3
188,1
188,4
188,2
188,3
188,0
188,3
188,0
188,5
188,4
188,4
188,5
188,3
188,1
188,0
188,0
188,1
188,2
188,5
188,2
188,0
188,2
188,3
188,5
188,2
188,0
188,3
188,2
188,2
188,4
188,5
188,0
188,4
188,5
188,4
188,0
188,1
188,5
188,5
188,0
188,0
188,0
188,3
188,0
188,4
188,0
188,2
188,3
188,4
188,5
188,5
188,4
188,0
188,0
188,3
188,5
188,5
188,5
188,2
188,1
188,1
188,2
188,3
188,3
188,0
188,4
188,2
188,0
188,1
188,2
188,0
188,0
188,0
188,4
188,5
188,4
188,0
188,0
188,4
188,0
188,4
188,2
188,5
188,4
187,5
187,2
187,3
187,3
187,4
187,1
187,0
187,1
187,4
187,0
187,5
187,2
187,2
187,1
187,5
187,2
187,2
187,1
187,2
187,0
187,3
187,3
187,4
187,0
187,2
187,5
187,5
187,5
187,2
187,3
187,1
187,2
187,3
187,5
187,1
187,1
187,3
187,1
187,0
187,5
187,0
187,4
187,2
187,3
187,0
187,1
187,5
187,4
187,4
187,0
187,0
187,0
187,0
187,5
187,0
187,3
187,1
187,3
187,4
187,0
187,0
187,5
187,0
187,4
187,3
187,2
187,0
187,1
187,2
