FP2-F4,GSR
160,6
160,9
160,6
160,9
160,9
160,7
160,7
160,9
160,7
160,6
160,10
160,8
160,6
160,8
160,10
160,9
160,10
160,8
160,8
160,10
160,10
160,9
160,8
160,9
160,7
160,10
160,10
160,7
160,9
160,9
160,8
160,8
160,7
160,10
160,10
160,7
160,10
160,7
160,9
160,9
160,10
160,10
160,10
160,10
160,6
160,9
160,10
160,7
160,6
160,6
160,10
159,9
159,10
159,7
159,8
159,10
159,6
159,7
159,10
159,8
159,8
159,9
159,10
159,6
159,8
159,8
159,9
159,6
159,9
159,8
159,8
159,8
159,6
159,10
159,6
159,7
159,7
159,7
159,8
159,9
159,9
159,9
159,8
159,10
159,6
159,10
159,10
159,9
159,6
159,10
159,9
159,9
159,9
159,9
159,9
159,10
159,8
159,6
159,10
159,10
159,7
159,6
159,10
159,6
159,10
159,10
159,8
159,8
159,9
159,10
159,10
159,7
159,10
159,9
159,8
159,6
159,6
159,10
159,10
159,8
159,10
159,6
159,9
159,6
159,7
159,7
159,9
158,9
158,9
158,6
158,7
158,9
158,6
158,10
158,7
158,7
158,10
158,9
158,10
158,6
158,6
158,10
158,6
158,8
158,10
158,7
158,6
158,6
158,8
158,7
158,7
158,9
158,7
158,6
158,8
158,6
158,10
158,9
158,8
158,10
158,10
158,9
158,7
158,10
158,6
158,10
158,6
158,9
158,10
158,9
158,6
158,10
158,9
158,8
158,9
158,6
158,7
158,7
158,8
158,10
158,7
158,7
158,10
158,10
158,9
158,9
158,6
158,6
158,8
158,8
158,6
158,7
157,7
157,10
157,9
157,10
157,8
157,9
157,7
157,7
157,7
157,9
157,8
157,8
157,6
157,8
157,10
157,9
157,9
157,6
157,8
157,10
157,10
157,7
157,10
157,8
157,10
157,9
157,10
157,9
157,9
157,8
157,7
157,8
157,7
157,8
157,8
157,9
157,7
157,6
157,8
157,7
157,6
157,8
157,7
157,7
157,9
157,6
157,6
157,8
157,7
157,8
157,7
157,10
157,8
157,9
157,10
157,8
157,6
157,10
157,10
157,9
157,8
157,8
157,8
157,9
157,7
157,8
157,10
157,6
157,10
157,8
157,6
157,6
157,7
157,8
157,6
157,7
157,9
157,8
157,9
157,9
157,6
157,8
157,9
157,9
157,7
157,6
157,7
157,9
157,7
157,9
157,6
157,8
157,9
157,8
157,8
157,9
157,8
157,10
156,7
156,9
156,8
156,10
156,10
156,8
156,7
156,10
156,8
156,6
156,10
156,10
156,6
156,7
156,7
156,8
156,9
156,8
156,7
156,7
156,7
156,10
156,10
156,10
156,7
156,9
156,9
156,8
156,6
156,10
156,7
156,9
156,7
156,10
156,7
156,6
156,9
156,10
156,6
156,6
156,8
156,9
156,6
156,10
156,10
156,6
156,6
156,6
156,8
156,8
156,7
156,6
156,7
156,6
156,6
156,10
156,10
156,8
156,6
156,9
156,7
156,7
156,9
156,7
156,10
156,7
156,9
156,6
156,9
156,10
156,10
156,6
156,8
156,6
156,7
156,10
156,10
156,6
156,7
156,7
156,9
156,9
155,8
155,9
155,6
155,8
155,6
155,9
155,8
155,9
155,8
155,10
155,7
155,7
155,6
155,9
155,6
155,6
155,9
155,8
155,6
155,6
155,6
155,6
155,6
155,9
155,10
155,9
155,10
155,9
155,9
155,6
155,10
155,9
155,9
155,9
155,6
155,8
155,9
155,9
155,10
155,8
155,8
155,8
155,8
155,8
155,10
155,7
155,9
155,6
155,8
155,6
155,9
155,10
155,10
155,10
155,7
155,10
155,6
155,9
155,10
155,6
155,9
155,7
155,10
155,8
155,9
155,8
155,8
155,7
155,8
155,9
155,9
155,6
155,7
154,8
154,6
154,9
154,7
154,8
154,9
154,7
154,8
154,10
154,10
154,6
154,8
154,6
154,6
154,7
154,6
154,10
154,9
154,10
154,6
154,10
154,7
154,9
154,8
154,8
154,9
154,10
154,7
154,8
154,9
154,6
154,6
154,6
154,9
154,10
154,10
154,6
154,9
154,9
154,8
154,10
154,10
154,7
154,10
154,8
154,9
154,7
154,8
154,9
154,9
154,8
154,10
154,7
154,6
154,9
154,6
154,8
154,8
154,8
154,6
154,9
154,10
154,8
154,6
154,10
154,7
154,9
154,7
154,9
154,9
154,6
154,10
154,9
154,10
154,9
154,7
154,8
154,6
154,6
154,9
154,8
154,6
154,8
154,7
154,8
154,6
154,7
154,6
153,10
153,6
153,8
153,10
153,7
153,9
153,10
153,8
153,6
153,6
153,6
153,9
153,8
153,8
153,7
153,7
153,10
153,6
153,8
153,10
153,6
153,9
153,6
153,10
153,7
153,6
153,7
153,7
153,8
153,7
153,10
153,6
153,9
153,7
153,8
153,10
153,6
153,10
153,10
153,10
153,7
153,10
153,10
153,7
153,9
153,10
153,10
153,9
153,9
153,8
153,6
153,7
153,10
153,8
153,10
153,7
153,9
153,6
153,10
153,8
153,6
153,7
153,9
153,10
153,8
153,10
153,10
153,10
153,6
153,6
153,10
153,7
153,7
153,9
153,7
153,10
153,7
153,9
153,7
153,10
153,8
153,8
153,10
153,6
153,6
153,10
153,9
153,10
153,8
153,10
153,9
153,7
153,8
153,8
153,7
153,6
153,8
153,7
153,6
153,10
152,10
152,10
152,6
152,6
152,6
152,10
152,8
152,6
152,6
152,6
152,9
152,7
152,8
152,7
152,10
152,9
152,8
152,7
152,10
152,7
152,6
152,7
152,8
152,9
152,8
152,8
152,9
152,6
152,6
152,7
152,9
152,9
152,8
152,10
152,7
152,6
152,6
152,9
152,9
152,7
152,9
152,6
152,7
152,7
152,8
152,8
152,7
152,9
152,10
152,9
152,9
152,7
152,9
152,8
152,7
152,7
152,10
152,8
152,7
152,6
152,7
152,6
152,8
152,9
152,9
152,6
152,7
152,7
152,7
152,10
152,7
152,8
152,9
152,7
152,8
152,10
152,6
152,8
152,6
152,9
152,8
152,6
152,10
152,8
152,8
152,8
152,10
152,6
152,10
152,9
152,8
152,9
152,7
152,7
151,10
151,8
151,8
151,7
151,9
151,7
151,10
151,6
151,6
151,9
151,7
151,6
151,7
151,10
151,10
151,8
151,6
151,9
151,9
151,8
151,7
151,8
151,6
151,10
151,8
151,9
151,10
151,7
151,8
151,7
151,9
151,7
151,9
151,9
151,10
151,6
151,10
151,9
151,6
151,9
151,8
151,6
151,7
151,8
151,10
151,10
151,6
151,8
151,8
151,9
151,10
151,9
151,10
151,9
151,9
151,9
151,10
151,10
151,9
151,9
151,9
151,9
151,9
151,7
151,8
151,6
151,7
151,6
151,10
151,9
151,7
151,10
151,8
151,6
151,8
151,6
151,6
151,10
151,9
151,10
151,7
151,10
151,10
150,6
150,6
150,6
150,10
150,10
150,9
150,8
150,8
150,6
150,10
150,7
150,9
150,9
150,9
150,8
150,9
150,8
150,9
150,6
150,6
150,8
150,10
150,7
150,9
150,9
150,8
150,9
150,7
150,6
150,7
150,7
150,7
150,7
150,7
150,7
150,9
150,9
150,10
150,9
150,6
150,6
150,10
150,8
150,6
150,10
150,6
150,7
150,7
150,9
150,7
150,10
150,7
150,8
150,7
150,7
150,8
150,9
150,8
150,7
150,8
150,8
150,9
150,9
150,9
150,9
150,7
150,7
150,6
150,7
150,7
150,10
150,7
150,9
150,6
150,7
150,7
150,10
150,6
150,6
150,8
150,10
150,7
150,10
150,8
150,7
150,6
150,9
150,7
150,9
150,9
150,6
150,10
150,9
150,9
150,9
150,6
150,8
150,8
150,8
150,6
150,10
150,8
150,9
150,10
150,10
150,8
150,10
150,10
150,6
150,8
150,7
150,8
149,8
149,7
149,9
149,6
149,7
149,8
149,9
149,6
149,9
149,7
149,6
149,9
149,8
149,6
149,6
149,7
149,7
149,7
149,7
149,8
149,6
149,8
149,7
149,10
149,6
149,10
149,8
149,10
149,7
149,10
149,7
149,9
149,10
149,8
149,9
149,10
149,8
149,8
149,9
149,7
149,7
149,8
149,6
149,6
149,9
149,6
149,8
149,10
149,9
149,6
149,8
149,9
149,8
149,6
149,9
149,8
149,8
149,10
149,6
149,6
149,7
149,8
149,10
149,9
149,10
149,6
149,9
149,8
149,8
149,10
149,10
149,8
149,7
149,10
149,9
149,10
149,10
149,7
149,9
149,10
149,6
149,10
149,7
149,6
149,8
149,10
149,6
149,10
149,10
149,7
148,10
148,8
148,6
148,6
148,9
148,10
148,6
148,10
148,6
148,8
148,6
148,7
148,9
148,9
148,7
148,7
148,6
148,9
148,6
148,8
148,9
148,8
148,9
148,8
148,9
148,7
148,9
148,6
148,6
148,9
148,9
148,7
148,7
148,10
148,9
148,6
148,8
148,9
148,9
148,9
148,9
148,9
148,8
148,10
148,10
148,9
148,9
148,9
148,8
148,10
148,6
148,6
148,10
148,10
148,9
148,9
148,6
148,10
148,8
148,10
148,6
148,9
148,6
148,9
148,8
148,6
148,10
148,10
148,8
148,7
148,8
148,6
148,9
148,6
148,6
148,6
148,7
148,6
148,9
148,7
148,8
148,9
148,9
148,10
148,7
148,10
148,6
148,8
148,9
148,7
148,6
148,10
148,9
148,8
148,8
148,8
148,6
148,9
148,6
148,8
148,9
148,9
148,10
148,6
148,7
148,6
148,7
148,7
148,10
148,10
148,7
148,9
148,10
148,10
148,10
148,6
148,7
148,8
148,6
148,6
148,10
148,9
148,8
148,10
148,9
147,10
147,8
147,10
147,7
147,7
147,9
147,9
147,6
147,9
147,9
147,7
147,7
147,10
147,10
147,10
147,7
147,9
147,7
147,7
147,6
147,8
147,7
147,6
147,10
147,6
147,9
147,9
147,6
147,8
147,6
147,10
147,8
147,9
147,8
147,9
147,9
147,8
147,7
147,7
147,8
147,7
147,8
147,9
147,9
147,7
147,9
147,7
147,9
147,9
147,6
147,10
147,10
147,8
147,9
147,8
147,7
147,9
147,7
147,7
147,8
147,6
147,10
147,6
147,8
147,6
147,8
147,10
147,6
147,6
147,7
147,6
147,10
147,8
147,6
147,7
147,7
147,9
147,10
147,6
147,9
147,8
147,7
147,8
147,10
147,10
147,9
147,7
147,8
147,8
147,7
147,8
147,8
147,8
147,6
147,9
147,9
147,10
147,9
147,6
147,10
147,6
147,7
147,10
147,8
147,9
147,10
147,10
146,10
146,7
146,6
146,10
146,7
146,10
146,10
146,8
146,9
146,7
146,10
146,8
146,8
146,7
146,8
146,6
146,7
146,6
146,6
146,9
146,10
146,10
146,6
146,7
146,10
146,8
146,10
146,8
146,9
146,9
146,8
146,6
146,8
146,8
146,6
146,9
146,8
146,6
146,9
146,8
146,8
146,7
146,8
146,6
146,9
146,9
146,8
146,6
146,10
146,9
146,8
146,9
146,9
146,9
146,7
146,6
146,6
146,9
146,10
146,7
146,9
146,9
146,7
146,8
146,8
146,6
146,8
146,9
146,8
146,9
146,6
146,6
146,7
146,9
146,6
146,6
146,10
146,7
146,6
146,7
146,6
146,9
146,9
146,7
146,8
146,10
146,10
146,6
146,7
146,8
146,7
146,8
146,7
146,6
146,9
146,10
146,7
146,9
146,9
146,8
146,10
146,9
146,10
146,8
146,9
146,7
146,6
146,6
146,6
146,6
146,9
146,9
146,8
146,8
146,8
146,10
146,10
146,6
146,6
146,6
146,8
146,9
146,9
146,7
146,9
146,10
146,6
146,9
146,9
146,9
146,10
146,9
146,7
146,6
146,10
146,6
146,8
146,8
146,8
146,8
146,8
145,7
145,8
145,8
145,10
145,7
145,10
145,8
145,6
145,8
145,6
145,9
145,8
145,8
145,8
145,9
145,10
145,10
145,10
145,8
145,10
145,9
145,10
145,10
145,10
145,7
145,9
145,9
145,10
145,10
145,9
145,6
145,8
145,6
145,9
145,6
145,7
145,7
145,7
145,7
145,6
145,7
145,7
145,8
145,6
145,8
145,9
145,10
145,10
145,10
145,6
145,8
145,10
145,7
145,8
145,7
145,6
145,6
145,10
145,8
145,6
145,8
145,8
145,6
145,8
145,6
145,7
145,6
145,8
145,6
145,9
145,6
145,8
145,10
145,7
145,10
145,9
145,7
145,6
145,9
145,10
145,7
145,10
145,10
145,10
145,6
145,6
145,7
145,8
145,9
145,7
145,7
145,7
145,6
145,8
145,6
145,7
145,6
145,6
145,10
145,7
145,8
145,9
145,7
145,6
145,8
145,10
145,9
145,7
145,7
145,8
145,8
145,10
145,6
145,7
145,8
145,7
145,10
144,6
144,8
144,10
144,7
144,9
144,6
144,10
144,10
144,7
144,6
144,6
144,10
144,8
144,9
144,7
144,6
144,9
144,10
144,7
144,8
144,8
144,7
144,6
144,9
144,10
144,9
144,10
144,6
144,6
144,7
144,7
144,8
144,9
144,9
144,7
144,7
144,8
144,10
144,8
144,6
144,6
144,6
144,6
144,8
144,7
144,10
144,9
144,6
144,6
144,7
144,8
144,8
144,7
144,9
144,10
144,10
144,9
144,10
144,9
144,8
144,6
144,9
144,9
144,9
144,7
144,10
144,7
144,10
144,10
144,7
144,8
144,9
144,7
144,10
144,10
144,6
144,8
144,8
144,10
144,7
144,9
144,10
144,6
144,10
144,8
144,7
144,8
144,10
144,7
144,6
144,6
144,9
144,7
144,8
144,8
144,6
144,6
144,7
144,6
144,10
144,7
144,9
144,6
144,8
144,6
144,7
144,8
144,7
144,9
144,9
144,9
144,9
144,7
144,7
144,7
144,7
144,8
144,9
144,9
144,6
144,10
144,10
144,9
144,10
144,7
144,9
144,6
144,9
143,6
143,9
143,8
143,6
143,9
143,7
143,7
143,9
143,8
143,10
143,7
143,7
143,8
143,8
143,9
143,9
143,6
143,9
143,6
143,10
143,10
143,10
143,7
143,7
143,7
143,8
143,8
143,6
143,8
143,7
143,7
143,9
143,10
143,8
143,9
143,9
143,6
143,10
143,8
143,8
143,9
143,7
143,9
143,8
143,10
143,6
143,8
143,8
143,10
143,7
143,6
143,7
143,10
143,9
143,6
143,9
143,6
143,8
143,9
143,8
143,9
143,8
143,8
143,10
143,10
143,6
143,9
143,8
143,6
143,9
143,8
143,6
143,9
143,10
143,9
143,10
143,6
143,7
143,8
143,10
143,6
143,7
143,9
143,6
143,10
143,6
143,9
143,8
143,7
143,9
143,7
143,10
143,8
143,10
143,6
143,7
143,6
143,8
143,6
143,9
143,10
143,9
143,9
143,7
143,6
143,10
143,8
143,9
143,10
143,9
143,9
143,10
143,7
143,10
142,7
142,6
142,9
142,8
142,7
142,8
142,10
142,9
142,10
142,9
142,10
142,9
142,8
142,9
142,8
142,8
142,10
142,9
142,6
142,8
142,6
142,6
142,10
142,8
142,10
142,10
142,7
142,10
142,7
142,7
142,8
142,8
142,8
142,10
142,7
142,8
142,9
142,8
142,8
142,7
142,9
142,9
142,7
142,8
142,10
142,8
142,10
142,10
142,9
142,7
142,10
142,7
142,9
142,7
142,9
142,7
142,9
142,10
142,7
142,6
142,8
142,9
142,9
142,10
142,7
142,7
142,8
142,7
142,9
142,10
142,6
142,8
142,9
142,7
142,10
142,8
142,10
142,8
142,9
142,7
142,9
142,8
142,7
142,8
142,7
142,6
142,7
142,6
142,8
142,10
142,9
142,9
142,8
142,8
142,7
142,10
142,8
142,9
142,9
142,10
142,10
142,6
142,10
142,9
142,7
142,6
142,9
142,10
142,6
142,10
142,8
142,6
142,9
142,9
142,8
142,10
142,7
142,7
142,7
142,6
142,6
142,8
142,7
142,10
142,9
142,6
142,8
142,10
142,9
142,8
141,9
141,9
141,8
141,7
141,6
141,8
141,8
141,9
141,8
141,6
141,8
141,10
141,7
141,6
141,8
141,7
141,9
141,6
141,7
141,10
141,6
141,7
141,7
141,8
141,8
141,7
141,9
141,9
141,10
141,9
141,8
141,6
141,8
141,6
141,9
141,7
141,10
141,10
141,7
141,6
141,6
141,6
141,6
141,10
141,10
141,10
141,6
141,8
141,7
141,8
141,7
141,6
141,8
141,6
141,7
141,10
141,9
141,8
141,9
141,6
141,9
141,7
141,8
141,9
141,8
141,10
141,10
141,9
141,8
141,8
141,7
141,7
141,10
141,9
141,8
141,9
141,9
141,9
141,6
141,7
141,10
141,8
141,9
141,6
141,6
141,7
141,10
141,7
141,8
141,7
141,6
141,9
141,7
141,10
141,9
141,8
141,6
141,6
141,10
141,7
141,8
141,10
141,8
141,9
141,10
141,6
141,10
141,6
141,10
141,9
141,10
141,10
141,9
141,10
141,10
141,10
141,8
141,9
141,6
141,9
141,8
141,7
141,8
141,7
141,7
141,9
141,8
141,6
141,6
141,10
141,8
141,10
141,10
141,7
141,6
141,6
141,8
141,6
141,7
141,8
141,9
141,10
141,9
140,6
140,9
140,9
140,9
140,6
140,10
140,7
140,10
140,9
140,10
140,10
140,7
140,6
140,8
140,9
140,9
140,8
140,6
140,6
140,7
140,7
140,9
140,7
140,7
140,9
140,10
140,7
140,9
140,7
140,9
140,10
140,8
140,10
140,6
140,6
140,10
140,10
140,8
140,7
140,8
140,9
140,10
140,8
140,7
140,7
140,8
140,7
140,9
140,8
140,8
140,8
140,8
140,8
140,7
140,9
140,9
140,8
140,10
140,8
140,8
140,6
140,8
140,10
140,10
140,6
140,8
140,8
140,7
140,7
140,6
140,6
140,9
140,6
140,6
140,9
140,10
140,7
140,9
140,7
140,10
140,10
140,7
140,10
140,8
140,7
140,7
140,10
140,9
140,7
140,10
140,7
140,6
140,9
140,8
140,7
140,7
140,9
140,10
140,8
140,9
140,9
140,6
140,6
140,6
140,7
140,7
140,7
140,7
140,9
140,8
140,10
140,8
140,10
140,8
140,9
140,6
140,9
140,6
140,10
140,8
140,8
140,6
140,9
140,6
140,7
140,10
140,7
140,6
140,9
140,7
140,7
140,8
140,6
140,10
140,9
140,7
140,7
140,7
140,9
140,9
140,7
140,9
139,8
139,9
139,9
139,8
139,9
139,7
139,9
139,9
139,7
139,10
139,7
139,6
139,10
139,9
139,7
139,6
139,10
139,10
139,9
139,8
139,10
139,8
139,6
139,10
139,6
139,6
139,8
139,6
139,9
139,10
139,10
139,8
139,7
139,8
139,9
139,9
139,9
139,6
139,8
139,10
139,6
139,8
139,7
139,6
139,7
139,10
139,8
139,7
139,10
139,9
139,8
139,10
139,10
139,9
139,6
139,7
139,7
139,9
139,7
139,7
139,10
139,6
139,10
139,7
139,9
139,6
139,10
139,7
139,6
139,9
139,10
139,6
139,6
139,10
139,7
139,10
139,8
139,7
139,9
139,6
139,7
139,10
139,9
139,10
139,6
139,8
139,6
139,10
139,8
139,10
139,9
139,6
139,10
139,9
139,8
139,10
139,7
139,6
139,9
139,10
139,7
139,6
139,8
139,7
139,7
139,9
139,10
139,9
139,9
139,10
139,10
139,7
139,10
139,9
139,8
139,6
139,6
139,9
139,6
139,10
139,9
139,8
139,8
139,6
139,10
139,6
139,8
139,10
139,10
139,6
139,9
139,8
139,6
139,6
138,6
138,6
138,9
138,7
138,10
138,10
138,8
138,6
138,10
138,10
138,6
138,10
138,6
138,9
138,10
138,9
138,6
138,8
138,6
138,6
138,10
138,8
138,7
138,9
138,6
138,9
138,9
138,9
138,6
138,10
138,7
138,6
138,10
138,7
138,6
138,6
138,10
138,8
138,7
138,8
138,7
138,8
138,8
138,9
138,7
138,8
138,10
138,7
138,8
138,8
138,7
138,9
138,10
138,6
138,8
138,7
138,10
138,6
138,9
138,10
138,10
138,10
138,9
138,8
138,10
138,7
138,7
138,10
138,6
138,7
138,8
138,10
138,6
138,10
138,7
138,7
138,6
138,7
138,7
138,7
138,7
138,7
138,6
138,6
138,7
138,8
138,7
138,8
138,9
138,9
138,7
138,10
138,7
138,7
138,10
138,7
138,9
138,10
138,10
138,9
138,6
138,9
138,7
138,8
138,9
138,9
138,8
138,9
138,7
138,7
138,10
138,10
138,6
138,9
138,7
138,6
138,10
138,10
138,7
138,9
138,7
138,10
138,9
138,9
138,8
138,9
138,9
138,8
138,8
138,9
138,8
138,7
138,7
138,7
138,7
138,7
138,7
138,8
138,6
138,6
138,7
138,8
137,6
137,9
137,6
137,10
137,8
137,10
137,7
137,9
137,8
137,10
137,6
137,7
137,6
137,10
137,7
137,10
137,6
137,6
137,7
137,8
137,7
137,9
137,8
137,7
137,6
137,6
137,10
137,7
137,10
137,6
137,9
137,7
137,6
137,9
137,9
137,6
137,8
137,6
137,6
137,10
137,10
137,10
137,9
137,10
137,6
137,7
137,6
137,9
137,9
137,9
137,9
137,10
137,7
137,9
137,10
137,7
137,10
137,7
137,8
137,9
137,7
137,8
137,8
137,10
137,8
137,9
137,6
137,7
137,10
137,8
137,10
137,9
137,6
137,6
137,6
137,6
137,7
137,9
137,10
137,9
137,7
137,10
137,8
137,9
137,7
137,9
137,9
137,6
137,6
137,10
137,9
137,7
137,7
137,10
137,10
137,9
137,9
137,10
137,10
137,7
137,7
137,7
137,6
137,8
137,8
137,10
137,10
137,10
137,7
137,8
137,7
137,6
137,10
137,9
137,6
137,7
137,6
137,7
137,9
137,9
137,6
137,10
137,7
137,9
137,8
137,7
137,8
137,9
137,9
137,7
137,10
137,6
137,8
137,9
137,9
137,9
137,8
137,10
137,8
137,7
137,6
137,6
137,8
137,10
137,8
137,7
137,8
137,9
137,6
137,10
137,6
137,10
137,7
137,10
137,8
137,7
137,7
136,10
136,9
136,7
136,9
136,10
136,7
136,10
136,8
136,9
136,9
136,10
136,8
136,8
136,6
136,7
136,10
136,6
136,9
136,6
136,10
136,8
136,8
136,10
136,9
136,8
136,10
136,10
136,9
136,7
136,10
136,9
136,10
136,8
136,9
136,6
136,7
136,6
136,8
136,6
136,8
136,10
136,9
136,10
136,6
136,9
136,10
136,8
136,6
136,10
136,7
136,7
136,6
136,8
136,10
136,9
136,6
136,7
136,6
136,6
136,7
136,7
136,8
136,10
136,10
136,10
136,9
136,6
136,9
136,7
136,10
136,8
136,8
136,7
136,8
136,9
136,8
136,6
136,8
136,8
136,8
136,10
136,8
136,10
136,6
136,7
136,6
136,7
136,10
136,8
136,10
136,6
136,6
136,9
136,9
136,7
136,10
136,9
136,6
136,8
136,10
136,6
136,7
136,6
136,7
136,8
136,8
136,8
136,8
136,6
136,6
136,6
136,7
136,7
136,9
136,10
136,10
136,7
136,7
136,10
136,9
136,8
136,7
136,9
136,8
136,10
136,10
136,9
136,8
136,10
136,8
136,9
136,7
136,9
136,8
136,9
136,6
136,10
136,9
136,9
136,9
136,7
136,7
136,8
136,8
136,6
136,10
136,7
136,9
136,7
136,10
136,6
136,6
136,10
136,9
136,10
136,6
136,9
136,10
136,8
136,8
136,10
136,6
136,6
136,7
136,10
136,10
136,8
136,10
136,10
136,7
136,9
136,8
136,7
135,7
135,8
135,8
135,9
135,7
135,8
135,10
135,10
135,10
135,9
135,8
135,9
135,9
135,10
135,9
135,7
135,7
135,10
135,7
135,10
135,10
135,9
135,10
135,7
135,10
135,7
135,7
135,6
135,6
135,8
135,10
135,8
135,6
135,10
135,7
135,7
135,7
135,10
135,9
135,10
135,9
135,6
135,8
135,8
135,6
135,10
135,10
135,7
135,7
135,8
135,8
135,10
135,7
135,10
135,10
135,6
135,8
135,10
135,7
135,7
135,8
135,7
135,8
135,7
135,10
135,9
135,6
135,8
135,8
135,6
135,6
135,8
135,10
135,10
135,9
135,9
135,9
135,9
135,10
135,6
135,7
135,10
135,9
135,6
135,6
135,8
135,7
135,10
135,10
135,9
135,8
135,7
135,9
135,6
135,8
135,7
135,9
135,7
135,9
135,10
135,10
135,10
135,7
135,10
135,8
135,9
135,9
135,8
135,7
135,6
135,6
135,10
135,9
135,10
135,6
135,6
135,8
135,6
135,6
135,7
135,7
135,8
135,9
135,7
135,8
135,7
135,10
135,7
135,8
135,9
135,8
135,8
135,10
135,10
135,8
135,8
134,7
134,7
134,8
134,9
134,7
134,9
134,7
134,7
134,10
134,6
134,9
134,8
134,7
134,7
134,7
134,10
134,7
134,7
134,6
134,7
134,6
134,7
134,10
134,6
134,8
134,10
134,10
134,10
134,10
134,10
134,7
134,6
134,9
134,8
134,9
134,7
134,8
134,8
134,7
134,9
134,10
134,8
134,6
134,10
134,8
134,6
134,10
134,7
134,7
134,6
134,7
134,6
134,9
134,6
134,8
134,8
134,6
134,9
134,8
134,10
134,7
134,7
134,8
134,8
134,7
134,10
134,7
134,8
134,8
134,7
134,8
134,10
134,6
134,9
134,6
134,10
134,10
134,9
134,9
134,6
134,7
134,6
134,9
134,9
134,6
134,8
134,8
134,7
134,10
134,7
134,9
134,6
134,10
134,6
134,10
134,10
134,10
134,7
134,7
134,7
134,8
134,8
134,9
134,10
134,7
134,9
134,10
134,7
134,8
134,7
134,8
134,6
134,8
134,8
134,7
134,10
134,6
134,10
134,7
134,7
134,7
134,6
134,7
134,7
133,9
133,7
133,7
133,6
133,8
133,6
133,8
133,8
133,9
133,8
133,6
133,6
133,7
133,6
133,9
133,7
133,9
133,8
133,7
133,6
133,7
133,7
133,10
133,6
133,6
133,6
133,8
133,10
133,9
133,9
133,7
133,8
133,7
133,9
133,10
133,7
133,6
133,10
133,6
133,7
133,9
133,8
133,6
133,9
133,7
133,7
133,7
133,6
133,8
133,6
133,9
133,6
133,8
133,7
133,9
133,8
133,8
133,7
133,9
133,8
133,10
133,6
133,8
133,6
133,9
133,8
133,9
133,6
133,6
133,8
133,7
133,6
133,8
133,8
133,8
133,9
133,10
133,8
133,9
133,8
133,7
133,9
133,7
133,10
133,6
133,10
133,6
133,7
133,9
133,9
133,10
133,7
133,9
133,9
133,9
133,7
133,6
133,10
133,8
133,8
133,8
133,7
133,10
133,10
133,7
133,6
133,9
133,8
133,8
133,7
133,9
133,6
133,8
133,6
133,9
133,9
133,6
133,8
133,10
133,8
133,10
133,10
133,6
133,10
133,10
133,9
133,10
133,7
133,10
133,10
133,8
133,9
133,6
133,8
133,7
133,10
133,6
133,8
133,6
133,10
133,10
133,6
133,9
133,6
133,10
133,9
133,6
133,10
133,9
133,10
133,7
133,7
133,6
133,7
133,10
133,8
133,9
133,10
133,9
133,9
133,6
133,9
133,9
133,6
133,7
133,9
133,8
133,10
133,8
133,8
132,8
132,9
132,8
132,6
132,6
132,7
132,6
132,9
132,10
132,10
132,7
132,9
132,8
132,6
132,10
132,9
132,8
132,10
132,8
132,7
132,8
132,8
132,10
132,8
132,7
132,9
132,10
132,9
132,7
132,8
132,9
132,10
132,7
132,9
132,8
132,6
132,9
132,9
132,10
132,8
132,7
132,7
132,8
132,8
132,8
132,8
132,6
132,7
132,8
132,6
132,7
132,9
132,7
132,9
132,8
132,7
132,6
132,8
132,7
132,10
132,10
132,9
132,8
132,7
132,7
132,10
132,8
132,10
132,8
132,8
132,7
132,6
132,10
132,6
132,9
132,7
132,8
132,6
132,8
132,7
132,6
132,7
132,7
132,10
132,8
132,8
132,6
132,6
132,10
132,7
132,8
132,6
132,9
132,9
132,7
132,6
132,6
132,7
132,8
132,9
132,8
132,6
132,9
132,8
132,9
132,6
132,10
132,8
132,8
132,9
132,10
132,7
132,8
132,8
132,10
132,7
132,9
132,7
132,9
132,8
132,9
132,10
132,7
132,10
132,9
132,8
132,8
132,10
132,6
132,9
132,7
132,9
132,10
132,10
132,8
132,6
132,10
132,9
132,6
132,7
132,8
132,9
132,6
132,10
132,7
132,7
132,8
132,7
132,9
132,9
132,8
132,6
132,9
132,7
132,7
132,7
132,7
132,8
132,8
132,10
132,7
132,6
132,8
132,8
132,7
132,6
132,10
132,9
132,9
132,10
132,9
132,7
132,10
132,8
132,6
132,7
132,10
132,8
132,8
131,9
131,9
131,7
131,6
131,7
131,9
131,7
131,8
131,8
131,8
131,6
131,9
131,9
131,10
131,10
131,7
131,6
131,10
131,9
131,9
131,8
131,9
131,10
131,8
131,7
131,8
131,6
131,7
131,10
131,6
131,10
131,7
131,6
131,9
131,9
131,10
131,8
131,6
131,9
131,7
131,7
131,10
131,10
131,9
131,8
131,9
131,7
131,6
131,8
131,8
131,7
131,9
131,10
131,8
131,9
131,6
131,8
131,7
131,9
131,9
131,6
131,7
131,9
131,7
131,9
131,6
131,8
131,10
131,7
131,6
131,9
131,9
131,9
131,6
131,9
131,7
131,7
131,6
131,9
131,7
131,6
131,6
131,7
131,9
131,7
131,8
131,6
131,8
131,8
131,10
131,8
131,10
131,6
131,6
131,9
131,6
131,8
131,6
131,7
131,7
131,10
131,8
131,6
131,10
131,8
131,10
131,10
131,9
131,6
131,9
131,7
131,9
131,9
131,8
131,7
131,8
131,8
131,8
131,9
131,6
131,9
131,10
131,6
